"FECHASIN"|"VLRPRIMAPAG"|"VLRPRISUSCR"|"VLRASEGU"|"VLRASEGU_ORIG"|"VLRPAGADO."|"VLRSININCUR"|"VLRDEDUCIBLE"|"VLRRECOBRO"|"VLRRSVACONSTIAMP"|"VLRRSVAPAGAMP"|"FECPAGOAMP"|"ESTADO_FINAL"|"COBERTURA_FINAL"
2017-01-04|568302|568302|3.4e+07|3.4e+07|0|438164|0|0|3.4e+07|680000|20171102|"Pagado"|"RC BIENES"
2017-01-04|1132834|1132834|1.5e+09|1.5e+09|0|9578517|0|0|1.5e+09|2754597|20170713|"Pagado"|"PPD"
2017-01-04|1181200|1181200|29530000|29530000|0|0|0|0|29530000|2754597|NA|"Pagado"|"PPD"
2017-01-04|933335|1600000|3e+09|3e+09|950000|950000|0|0|3e+09|0|20170330|"Pagado"|"RC BIENES"
2017-01-04|392073|392073|3e+09|3e+09|0|4558464|1475434|0|3e+09|1076048|20171023|"Pagado"|"PPH"
2017-01-04|666047|999071|34570000|34570000|1762327|1762327|737717|0|34570000|0|20170515|"Pagado"|"PPD"
2017-01-04|4379894|9134582|3e+09|3e+09|4584291|4584291|0|0|2338000|0|20190131|"Pagado"|"RC BIENES"
2017-01-05|546674|728900|19700000|19700000|2739944|2739944|737717|0|19700000|0|20170215|"Pagado"|"PPD"
2017-01-05|1672507|2230009|1.4e+09|1.4e+09|29582156|29582156|0|1924138|1.4e+09|0|20170428|"Pagado"|"PPD"
2017-01-05|2414881|3622321|7e+08|7e+08|2950800|2950800|0|39|7e+08|0|20170510|"Pagado"|"PPD"
2017-01-05|872500|872500|3e+09|3e+09|3198613|4058038|0|0|3e+09|859425|20170428|"Avisado"|"PPD"
2017-01-05|1569332|2354000|7e+08|7e+08|1373580|1373580|0|0|7e+08|0|20170221|"Pagado"|"RC BIENES"
2017-01-05|1335272|2777373|3e+09|3e+09|2732666|2732666|737717|924122|3e+09|0|20170228|"Pagado"|"PPH"
2017-01-05|990278|1320371|84100000|84100000|624592|624592|737717|0|84100000|0|20170210|"Pagado"|"PPD"
2017-01-05|1680722|1680722|2e+09|2e+09|0|2134666|0|2526936|2e+09|2134666|NA|"Avisado"|"PPD"
2017-01-05|1128563|1128563|39490000|39490000|3228468|3228468|737717|2405800|39490000|0|20170426|"Pagado"|"PPD"
2017-01-05|1424528|1424528|3e+09|3e+09|9384921|9384921|0|0|3e+09|0|20170331|"Pagado"|"PPD"
2017-01-05|967579|967579|34190000|34190000|1842597|1842597|737717|16670|34190000|0|20170127|"Pagado"|"PPD"
2017-01-05|480000|446507|0|0|0|2022912|2213151|0|0|2134666|20170213|"Pagado"|"PPD"
2017-01-05|1055445|756214|1e+09|1e+09|2209015|2209015|0|1241379|1e+09|0|20170306|"Pagado"|"RC BIENES"
2017-01-05|1145000|1145000|40750000|40750000|8311586|8311586|0|131140|40750000|0|20170314|"Pagado"|"PPD"
2017-01-05|3029418|3617730|0|0|4945289|4945289|737717|51310|0|0|20170529|"Pagado"|"PPD"
2017-01-05|153267|613059|3e+07|3e+07|1474327|1474327|0|0|3e+07|0|20170220|"Pagado"|"RC BIENES"
2017-01-05|1825935|2738903|72650000|72650000|890572|890572|737717|329310|72650000|0|20170208|"Pagado"|"PPD"
2017-01-05|4135797|5262711|2e+09|2e+09|883314|883314|1000000|0|2e+09|883314|NA|"Avisado"|"PPD"
2017-01-05|1265000|1265000|37190000|37190000|3399838|3399838|737717|0|37190000|0|20170322|"Pagado"|"PPD"
2017-01-05|5880719|12057245|75100000|75100000|5043459|5043459|737717|0|75100000|0|20170322|"Pagado"|"PPD"
2017-01-05|1303021|1303021|3e+07|3e+07|854913|854913|737717|375909|3e+07|0|20170127|"Pagado"|"PPD"
2017-01-05|5646410|9240233|65990000|65990000|0|2134666|737717|224000|65990000|2134666|NA|"Avisado"|"PPD"
2017-01-05|1265000|1265000|3.8e+07|3.8e+07|1752942|1752942|737717|0|3.8e+07|0|20170315|"Pagado"|"PPD"
2017-01-05|1732968|1901194|49990000|49990000|2084355|2084355|826629|0|49990000|0|20170217|"Pagado"|"PPD"
2017-01-05|1419000|1419000|49200000|49200000|474864|474864|737717|0|49200000|0|20170207|"Pagado"|"PPD"
2017-01-05|1105767|1208920|26700000|26700000|3237697|3237697|1284532|0|26700000|0|20170321|"Pagado"|"PPD"
2017-01-05|1863702|4807272|3e+07|3e+07|412218|412218|737717|2270700|3e+07|0|20170710|"Pagado"|"PPD"
2017-01-05|1395000|1395000|46990000|46990000|0|2134666|737717|66680|46990000|2134666|NA|"Avisado"|"PPD"
2017-01-05|1295250|1418063|37980000|37980000|2538630|2538630|0|0|37980000|0|20170215|"Pagado"|"PPD"
2017-01-05|990483|990483|30290000|30290000|983832|983832|737717|0|30290000|0|20170130|"Pagado"|"PPD"
2017-01-05|0|1395000|43690000|43690000|4046781|4046781|737717|66680|43690000|0|20170206|"Pagado"|"PPD"
2017-01-05|1265000|1265000|33690000|33690000|2499209|2499209|737717|1241379|33690000|0|20170131|"Pagado"|"PPD"
2017-01-05|5145440|7944544|6e+07|6e+07|4314015|4314015|737717|0|6e+07|0|20170213|"Pagado"|"PPD"
2017-01-05|2210158|13310832|1.25e+08|1.25e+08|4492264|4492264|737717|0|1.25e+08|0|20170321|"Pagado"|"PPD"
2017-01-05|1145000|1145000|41690000|41690000|1522805|1522805|737717|0|41690000|0|20170131|"Pagado"|"PPD"
2017-01-05|2438884|4861814|30600000|30600000|2543310|2543310|737717|0|30600000|0|20170322|"Pagado"|"PPD"
2017-01-05|1133804|1700671|28490000|28490000|2689368|2689368|737717|0|28490000|0|20170217|"Pagado"|"PPD"
2017-01-05|2211592|6233306|56300000|56300000|4036568|4036568|737717|226000|56300000|0|20170201|"Pagado"|"PPD"
2017-01-05|1265000|1265000|37250000|37250000|5674810|5674810|0|0|37250000|0|20170227|"Pagado"|"PPD"
2017-01-05|0|1145000|34790000|34790000|2100000|2100000|0|25874|34790000|0|20170126|"Pagado"|"RC BIENES"
2017-01-05|1145000|1145000|38990000|38990000|863239|863239|737717|0|38990000|0|20170313|"Pagado"|"PPD"
2017-01-05|302250|1805220|4e+09|4e+09|6372337|6372337|0|0|4e+09|0|20170331|"Pagado"|"PPD"
2017-01-05|4612340|14708917|84900000|84900000|3559083|3559083|737717|0|84900000|0|20170220|"Pagado"|"PPD"
2017-01-05|2372312|4335164|2e+09|2e+09|6495576|6495576|0|0|2e+09|0|20170227|"Pagado"|"PPD"
2017-01-05|552246|855404|0|0|0|0|1475434|0|0|2134666|NA|"Pagado"|"PPD"
2017-01-05|1310068|1429165|36090000|36090000|4588940|4588940|737717|1392671|36090000|0|20170405|"Pagado"|"PPD"
2017-01-05|1993488|1993488|24900000|24900000|273584|273584|737717|0|24900000|0|20170127|"Pagado"|"PPD"
2017-01-05|1145000|1145000|37940000|37940000|478237|478237|737717|3169144|37940000|0|20170125|"Pagado"|"PPH"
2017-01-05|1116766|3832309|2e+09|2e+09|5259080|5259080|737717|0|2e+09|0|20170214|"Pagado"|"PPH"
2017-01-05|1973243|9443980|3e+09|3e+09|4247430|4247430|737717|0|3e+09|0|20170215|"Pagado"|"PPD"
2017-01-05|2057395|7775546|3e+09|3e+09|5281993|5281993|737717|3057666|3e+09|0|20170127|"Pagado"|"PPD"
2017-01-05|209548|1257268|3e+09|3e+09|568091|568091|737717|0|3e+09|0|20170227|"Pagado"|"PPD"
2017-01-05|755257|755257|0|0|3402823|3402823|1350622|13412000|0|0|20170329|"Pagado"|"PPD"
2017-01-05|2185565|3798114|2e+09|2e+09|501705|501705|737717|0|2e+09|0|20170222|"Pagado"|"PPD"
2017-01-05|2086656|4173306|3e+09|3e+09|3076273|3076273|0|924122|3e+09|0|20170210|"Pagado"|"RC BIENES"
2017-01-05|190400|1142400|2e+09|2e+09|3860770|3860770|0|0|2e+09|0|20170331|"Pagado"|"PPD"
2017-01-05|1054518|1054518|34787300|34787300|507360|507360|737717|0|34787300|0|20170206|"Pagado"|"PPH"
2017-01-05|1014680|1014680|48200000|48200000|1819887|1819887|0|5196432|48200000|0|20170510|"Pagado"|"PPD"
2017-01-05|1145000|1145000|37940000|37940000|1343531|1343531|0|0|37940000|0|20170526|"Pagado"|"RC BIENES"
2017-01-05|4493441|4493441|3e+09|3e+09|0|0|0|0|3e+09|2338000|NA|"Desistido"|"RC BIENES"
2017-01-05|468521|585651|8500000|8500000|0|6375000|1700000|0|8500000|6800000|20170728|"Pagado"|"PTH"
2017-01-05|243833|243833|26100000|26100000|0|1473070|1475434|0|26100000|1473070|20170802|"Pagado"|"PPD"
2017-01-05|6038440|5489490|0|0|5344027|5344027|1475434|0|862566|0|20170622|"Pagado"|"RC BIENES"
2017-01-05|243833|243833|26100000|26100000|0|330033|0|0|26100000|2338000|20170831|"Pagado"|"RC BIENES"
2017-01-05|359818|462624|4e+09|4e+09|1739562|1739562|0|0|4e+09|1739562|NA|"Avisado"|"RC BIENES"
2017-01-05|5672327|13051626|1e+09|1e+09|0|1949716|1475434|0|1e+09|2134666|20180214|"Pagado"|"PPD"
2017-01-05|1775938|3763933|27100000|27100000|0|801800|0|0|27100000|2338000|20171201|"Pagado"|"RC BIENES"
2017-01-05|0|0|0|0|135248|135248|0|0|0|0|20170228|"Pagado"|"RC BIENES"
2017-01-06|414245|393656|22100000|22100000|7144111|7144111|0|0|22100000|0|20170203|"Pagado"|"RC BIENES"
2017-01-06|662730|662730|2e+09|2e+09|2536838|2536838|737717|0|2e+09|0|20170223|"Pagado"|"PPD"
2017-01-06|1037716|1250278|3.1e+07|3.1e+07|509429|509429|0|0|3.1e+07|0|20170217|"Pagado"|"RC BIENES"
2017-01-06|1395000|1395000|47690000|47690000|1689782|1689782|737717|0|47690000|0|20170210|"Pagado"|"PPD"
2017-01-06|1100000|1100000|38690000|38690000|10256328|10256328|1356115|0|38690000|0|20170221|"Pagado"|"PPD"
2017-01-06|907482|907482|3e+09|3e+09|3434127|3434127|737717|0|3e+09|0|20170227|"Pagado"|"PPD"
2017-01-06|1417925|2625349|2e+09|2e+09|976176|976176|737717|924122|2e+09|0|20170220|"Pagado"|"PPD"
2017-01-06|3156835|6887817|54600000|54600000|3389374|3389374|737717|1924138|54600000|0|20170227|"Pagado"|"PPD"
2017-01-06|1093928|1795431|2e+09|2e+09|0|2134666|737717|1262069|2e+09|2134666|NA|"Avisado"|"PPD"
2017-01-06|761610|761610|3e+09|3e+09|0|2134666|0|253735|3e+09|2134666|NA|"Avisado"|"PPD"
2017-01-06|1372857|2629720|2e+09|2e+09|3057667|3057667|737717|3057666|2e+09|0|20170130|"Pagado"|"PPD"
2017-01-06|2598440|2598440|73400000|73400000|0|91644|0|0|73400000|91644|NA|"Avisado"|"PPD"
2017-01-06|1215793|1215793|34400000|34400000|533214|533214|737717|0|34400000|0|20170213|"Pagado"|"PPD"
2017-01-06|1145000|1145000|34190000|34190000|1901006|1901006|737717|203448|34190000|0|20170228|"Pagado"|"PPD"
2017-01-06|6029344|18350328|3e+09|3e+09|8989999|8989999|1188678|18621|3e+09|0|20170328|"Pagado"|"PPD"
2017-01-06|6423147|14321284|5e+07|5e+07|2555264|2555264|737717|0|5e+07|0|20170222|"Pagado"|"PPD"
2017-01-06|1016151|1016151|2.7e+07|2.7e+07|2789875|2789875|0|142238208|2.7e+07|0|20170510|"Pagado"|"PPD"
2017-01-06|1257469|1257469|37990000|37990000|352380|352380|0|862069|37990000|0|20170325|"Pagado"|"PPD"
2017-01-06|3816848|12605721|8.9e+07|8.9e+07|14418187|14418187|0|0|8.9e+07|0|20170303|"Pagado"|"PPD"
2017-01-06|1322666|3080721|50800000|50800000|427532|427532|737717|0|50800000|0|20170330|"Pagado"|"PPD"
2017-01-06|4244725|4571037|72900000|72900000|0|0|0|0|72900000|2338000|NA|"Desistido"|"RC BIENES"
2017-01-06|2880796|9765768|53500000|53500000|0|2134666|0|375909|53500000|2134666|NA|"Avisado"|"PPD"
2017-01-06|1221030|1221030|3.7e+07|3.7e+07|868338|868338|737717|0|3.7e+07|0|20170214|"Pagado"|"PPD"
2017-01-06|927000|1236000|3e+09|3e+09|1077541|1077541|737717|303448|3e+09|0|20170209|"Pagado"|"PPD"
2017-01-06|1778176|4589761|94700000|94700000|0|65851576|0|0|94700000|63000000|20170306|"Pagado"|"PTH"
2017-01-06|1529964|8709794|79900000|79900000|758611|758611|737717|0|79900000|0|20170208|"Pagado"|"PPD"
2017-01-06|813414|813414|3e+09|3e+09|8391527|8391527|0|0|3e+09|0|20170227|"Pagado"|"PPD"
2017-01-06|1723261|2796379|5e+07|5e+07|4704399|4704399|737717|1568150|5e+07|0|20170228|"Pagado"|"PPD"
2017-01-06|1983329|4522135|2e+09|2e+09|1907290|1907290|737717|0|2e+09|0|20170209|"Pagado"|"PPD"
2017-01-06|3787921|3787921|2.7e+07|2.7e+07|4428949|4428949|737717|0|2.7e+07|0|20170216|"Pagado"|"PPD"
2017-01-06|1145000|1145000|32190000|32190000|4455004|4455004|737717|0|32190000|0|20170209|"Pagado"|"PPD"
2017-01-06|0|0|0|0|345000|345000|0|0|0|0|20170314|"Pagado"|"RC BIENES"
2017-01-06|1791519|1791519|1.5e+09|1.5e+09|3391828|3391828|0|0|1.5e+09|0|20170215|"Pagado"|"PPD"
2017-01-06|1265000|1265000|36590000|36590000|2842454|2842454|737717|0|36590000|0|20170306|"Pagado"|"PPD"
2017-01-06|736800|736800|30700000|30700000|0|2655498|2213151|0|30700000|2134666|20170224|"Pagado"|"PPD"
2017-01-06|1265000|1265000|37940000|37940000|946814|946814|737717|815556|37940000|0|20170131|"Pagado"|"PPD"
2017-01-06|1145000|1145000|37940000|37940000|334464|334464|0|420168|37940000|0|20170227|"Pagado"|"PPD"
2017-01-06|3370466|6740950|14200000|14200000|3135379|3135379|0|0|14200000|0|20170227|"Pagado"|"PPD"
2017-01-06|169503|678021|33400000|33400000|1174621|1174621|737717|159483|33400000|0|20170209|"Pagado"|"PPH"
2017-01-06|583200|1399680|64800000|64800000|2642490|2642490|737717|0|64800000|0|20170210|"Pagado"|"PPD"
2017-01-06|0|1736000|3e+09|3e+09|4337016|4337016|0|0|3e+09|0|20170222|"Pagado"|"PPD"
2017-01-06|666669|1600000|3e+09|3e+09|960000|960000|0|0|3e+09|0|20170131|"Pagado"|"RC BIENES"
2017-01-06|2611837|2611837|21300000|21300000|535984|535984|0|0|21300000|0|20170118|"Pagado"|"PPD"
2017-01-06|1632966|3020057|2e+09|2e+09|3255230|3255230|737717|0|2e+09|0|20170221|"Pagado"|"PPD"
2017-01-06|797465|797465|17300000|17300000|2065187|2065187|737717|0|17300000|0|20170131|"Pagado"|"PPD"
2017-01-06|302472|302472|4390000|4390000|3292500|3292500|0|0|4390000|0|20170411|"Pagado"|"PTH"
2017-01-06|332250|1329000|3e+09|3e+09|2378720|2378720|737717|0|3e+09|0|20170228|"Pagado"|"PPD"
2017-01-06|1176455|1176455|3.4e+07|3.4e+07|691392|691392|737717|0|3.4e+07|0|20170329|"Pagado"|"PPH"
2017-01-06|1395000|1395000|43750000|43750000|0|1139459|2213151|0|43750000|2134666|20171108|"Pagado"|"PPD"
2017-01-06|1515845|1661545|37990000|37990000|0|711697|245955|1322704|37990000|711697|NA|"Avisado"|"PPD"
2017-01-06|1176455|1176455|3.4e+07|3.4e+07|0|711697|245955|2564571|3.4e+07|711697|NA|"Avisado"|"PPD"
2017-01-06|1315000|1315000|51990000|51990000|0|0|737717|0|51990000|2134666|NA|"Pagado"|"PPD"
2017-01-06|660633|660633|57590400|57590400|0|7227213|2451972|0|57590400|2134666|20171221|"Pagado"|"PPD"
2017-01-06|4181027|4181027|3e+09|3e+09|737715|2393886|0|0|737715|1656171|20170512|"Avisado"|"RC BIENES"
2017-01-06|1223826|1643280|3e+09|3e+09|2943402|2943402|737717|0|3e+09|0|20170628|"Pagado"|"PPD"
2017-01-06|8662804|8912192|3.5e+08|3.5e+08|14664623|14664623|4362725|0|3.5e+08|0|20170525|"Pagado"|"PPD"
2017-01-06|1589377|1589377|61700000|61700000|2181971|2181971|0|0|2338000|0|20170407|"Pagado"|"RC BIENES"
2017-01-06|1417852|756214|1e+09|1e+09|1639715|1639715|737717|0|262283|0|20180220|"Pagado"|"PPD"
2017-01-06|688655|460147|2e+09|2e+09|0|0|0|0|2e+06|0|NA|"Desistido"|"RC BIENES"
2017-01-06|933434|933434|31200000|31200000|0|804532|0|0|804532|804532|NA|"Avisado"|"PPD"
2017-01-07|1259251|1259251|3e+09|3e+09|490637|490637|737717|0|3e+09|0|20170323|"Pagado"|"PPD"
2017-01-07|0|887316|3e+09|3e+09|1395732|1395732|737717|26|3e+09|0|20170131|"Pagado"|"PPD"
2017-01-07|654841|654841|3e+09|3e+09|6492104|6492104|858401|0|3e+09|0|20170209|"Pagado"|"PPD"
2017-01-07|2157700|6322203|48400000|48400000|2924645|2924645|0|0|48400000|0|20170227|"Pagado"|"PPD"
2017-01-07|1110745|1110745|3.1e+07|3.1e+07|207441|207441|737717|0|3.1e+07|0|20170129|"Pagado"|"PPD"
2017-01-07|835709|835709|26700000|26700000|9352713|9352713|0|0|26700000|0|20170530|"Pagado"|"PPD"
2017-01-07|1315000|1315000|56490000|56490000|4426549|4426549|737717|0|56490000|0|20170228|"Pagado"|"PPD"
2017-01-07|216672|636351|21600000|21600000|2407549|2407549|0|0|21600000|0|20170227|"Pagado"|"PPD"
2017-01-07|1395000|1395000|43750000|43750000|2304445|2304445|737717|0|43750000|0|20170228|"Pagado"|"PPD"
2017-01-07|332610|554350|3.2e+07|3.2e+07|0|0|1475434|0|3.2e+07|2134666|NA|"Pagado"|"PPD"
2017-01-07|7513180|16910412|49400000|49400000|0|762000|0|0|49400000|2338000|20171108|"Pagado"|"RC BIENES"
2017-01-07|2004752|2004752|2e+09|2e+09|5790058|5790058|765575|0|2e+09|0|20170314|"Pagado"|"PPD"
2017-01-07|3655865|6267200|3e+09|3e+09|5959000|5959000|0|82240|3e+09|0|20170313|"Pagado"|"RC BIENES"
2017-01-07|583110|1166220|41800000|41800000|0|1767660|0|815556|41800000|1767660|NA|"Avisado"|"PPD"
2017-01-07|1315000|1315000|65490000|65490000|3344968|3344968|737717|2617130|65490000|0|20170313|"Pagado"|"PPD"
2017-01-07|2321453|4953167|88500000|88500000|1608073|1608073|0|0|88500000|0|20170224|"Pagado"|"PPD"
2017-01-07|1534787|1534787|51200000|51200000|555392|555392|737717|276283|51200000|0|20170209|"Pagado"|"PPD"
2017-01-07|903216|903216|21880000|21880000|0|711697|0|1579359|21880000|711697|NA|"Avisado"|"PPD"
2017-01-07|2125200|2125200|7e+08|7e+08|0|50745352|0|0|7e+08|48300000|20170421|"Pagado"|"PTH"
2017-01-07|366187|409329|0|0|1090633|1090633|737717|252900|0|0|20170215|"Pagado"|"PPD"
2017-01-07|859962|859962|26500000|26500000|915393|915393|737717|0|26500000|0|20170228|"Pagado"|"PPD"
2017-01-07|7611754|11678223|89400000|89400000|0|2134666|0|2277970|89400000|2134666|NA|"Avisado"|"PPD"
2017-01-07|4282825|13687719|7e+07|7e+07|56042568|56042568|0|9649280|7e+07|0|20170613|"Pagado"|"PTH"
2017-01-07|1029414|1029414|23400000|23400000|1887177|1887177|746715|0|23400000|0|20170322|"Pagado"|"PPD"
2017-01-07|3325111|5862506|47200000|47200000|5244784|5244784|737717|203448|47200000|0|20170222|"Pagado"|"PPD"
2017-01-07|1100000|1100000|40990000|40990000|1416500|1416500|737717|29414|40990000|0|20170416|"Pagado"|"PPD"
2017-01-07|1145000|1145000|34190000|34190000|3346396|3346396|737717|0|34190000|0|20170206|"Pagado"|"PPD"
2017-01-07|2107200|2107200|43900000|43900000|0|1514736|0|6386738|43900000|1514736|NA|"Avisado"|"PPD"
2017-01-07|0|1466515|2e+09|2e+09|2621093|2621093|737717|2603422|2e+09|0|20170219|"Pagado"|"PPD"
2017-01-07|2282718|3163516|2e+09|2e+09|1096598|1096598|737717|0|2e+09|0|20170224|"Pagado"|"PPD"
2017-01-07|1162402|1162402|3.3e+07|3.3e+07|280802|280802|737717|0|3.3e+07|0|20170129|"Pagado"|"PPD"
2017-01-07|2403405|5231260|2e+09|2e+09|4340603|4340603|737717|38454|2e+09|0|20170206|"Pagado"|"PPD"
2017-01-07|120237|721397|2.7e+07|2.7e+07|2058942|2058942|737717|0|2.7e+07|0|20170214|"Pagado"|"PPD"
2017-01-07|3749992|5053844|3.9e+07|3.9e+07|16595572|16595572|2194304|0|3.9e+07|0|20170308|"Pagado"|"PPD"
2017-01-07|4177314|9343248|3e+09|3e+09|4127979|4127979|737717|0|3e+09|0|20170214|"Pagado"|"PPD"
2017-01-07|300000|249686|0|0|2103466|2103466|737717|1492618|0|0|20170428|"Pagado"|"PPD"
2017-01-07|0|1315000|63590000|63590000|2207106|2207106|737717|1318874|63590000|0|20170126|"Pagado"|"PPD"
2017-01-07|3512102|8305437|49400000|49400000|3190120|3190120|737717|0|49400000|0|20170228|"Pagado"|"PPD"
2017-01-07|1395000|1395000|47190000|47190000|871194|871194|737717|120000|47190000|0|20170228|"Pagado"|"PPD"
2017-01-07|2520314|7190825|88500000|88500000|2568046|2568046|737717|4179707|88500000|0|20170214|"Pagado"|"PPD"
2017-01-07|240715|96563|0|0|0|110258|2213151|0|0|2134666|20170301|"Pagado"|"PPD"
2017-01-07|1750000|1750000|54380200|54380200|2204099|2204099|737717|5196432|54380200|0|20170227|"Pagado"|"PPD"
2017-01-07|4549890|4549890|9.7e+07|9.7e+07|3843279|3843279|0|0|9.7e+07|0|20170228|"Pagado"|"PPD"
2017-01-07|1145000|1145000|37940000|37940000|3861180|3861180|737717|0|37940000|0|20170214|"Pagado"|"PPD"
2017-01-07|4380181|10483466|2e+09|2e+09|1025104|1025104|737717|5017482|2e+09|0|20170426|"Pagado"|"PPD"
2017-01-07|1129287|1129287|29800000|29800000|1046619|1046619|737717|420168|29800000|0|20170227|"Pagado"|"PPD"
2017-01-07|1370757|1492227|46990000|46990000|1111606|1111606|737717|100000|46990000|0|20170223|"Pagado"|"PPD"
2017-01-07|1205869|1205869|47990000|47990000|637743|637743|737717|0|47990000|0|20170128|"Pagado"|"PPD"
2017-01-07|1120600|1120600|56595968|56595968|0|0|737717|0|56595968|904241|NA|"Desistido"|"PPH"
2017-01-07|1813050|3741556|0|0|12638585|15662052|0|0|0|3023467|20170428|"Avisado"|"PPD"
2017-01-07|2260282|2474042|81800000|81800000|4059285|4059285|1609862|0|81800000|0|20170328|"Pagado"|"PPD"
2017-01-07|4697802|10526100|3e+09|3e+09|3952928|3952928|737717|0|3e+09|0|20170222|"Pagado"|"PPH"
2017-01-07|2382572|3710198|2e+09|2e+09|694315|694315|737717|0|2e+09|0|20170125|"Pagado"|"PPH"
2017-01-07|835649|3596324|6.7e+07|6.7e+07|1336839|1336839|0|0|6.7e+07|0|20170227|"Pagado"|"PPD"
2017-01-07|2883242|9488298|65200000|65200000|0|2134666|737717|710577|65200000|2134666|NA|"Avisado"|"PPD"
2017-01-07|3096587|4849365|2.6e+07|2.6e+07|0|9831933|1300000|1392671|2.6e+07|9831933|NA|"Avisado"|"PPD"
2017-01-07|1794969|1960452|68500000|68500000|1841543|1841543|737717|0|68500000|0|20170222|"Pagado"|"PPD"
2017-01-07|1145000|1145000|37990000|37990000|4895642|4895642|737717|2755690|37990000|0|20170322|"Pagado"|"PPD"
2017-01-07|3079488|4666303|5e+07|5e+07|5532383|5532383|741874|0|5e+07|0|20170322|"Pagado"|"PPD"
2017-01-07|0|1395000|43690000|43690000|1444096|1444096|737717|1568150|43690000|0|20170206|"Pagado"|"PPD"
2017-01-07|1145000|1145000|42490000|42490000|16795906|16795906|2220792|0|42490000|0|20170412|"Pagado"|"PPD"
2017-01-07|595700|595700|2e+09|2e+09|5664083|5664083|737717|0|2e+09|0|20170214|"Pagado"|"PPD"
2017-01-07|600000|235200|8400000|8400000|410000|410000|0|0|8400000|0|20170308|"Pagado"|"RC BIENES"
2017-01-07|792530|1722776|1e+09|1e+09|1382664|1382664|737717|800098|1e+09|0|20170221|"Pagado"|"PPD"
2017-01-07|354836|354836|5150000|5150000|3090000|3090000|1030000|0|4120000|0|20180627|"Pagado"|"PTH"
2017-01-07|2592125|2592125|2e+09|2e+09|737717|737717|0|0|2338000|0|20170524|"Pagado"|"RC BIENES"
2017-01-07|1528362|1528362|2e+09|2e+09|0|7000000|0|2000000|2e+09|7000000|NA|"Avisado"|"RC BIENES"
2017-01-07|3748191|10485785|46200000|46200000|1771029|1771029|737717|0|46200000|0|20170426|"Pagado"|"PPD"
2017-01-07|1957506|3692834|46500000|46500000|0|0|737717|0|46500000|2134666|NA|"Pagado"|"PPD"
2017-01-07|1102433|3914122|2e+09|2e+09|3517714|3517714|737717|0|2e+09|0|20170329|"Pagado"|"PPD"
2017-01-07|0|0|0|0|135248|135248|0|0|0|0|20170228|"Pagado"|"RC BIENES"
2017-01-08|1240201|1488241|7e+08|7e+08|0|0|2950868|0|7e+08|1514736|NA|"Pagado"|"PPD"
2017-01-08|1395000|1395000|47990000|47990000|3405671|3405671|737717|0|47990000|0|20170201|"Pagado"|"PPD"
2017-01-08|174241|1045441|5e+07|5e+07|2706834|2706834|737717|0|5e+07|0|20170215|"Pagado"|"PPD"
2017-01-08|521900|1565700|61400000|61400000|5832808|5832808|0|2719138|61400000|0|20170221|"Pagado"|"PPD"
2017-01-08|641010|641010|2e+09|2e+09|2892082|2892082|737717|5543459|2e+09|0|20170227|"Pagado"|"PPD"
2017-01-08|1678350|5208249|2e+09|2e+09|1786636|1786636|0|1924138|2e+09|0|20170330|"Pagado"|"PPD"
2017-01-08|1238559|2662902|44900000|44900000|1996786|1996786|0|0|44900000|0|20170213|"Pagado"|"PPD"
2017-01-08|2686063|2943999|8e+07|8e+07|776890|776890|245955|0|8e+07|0|20170314|"Pagado"|"PPD"
2017-01-08|3185427|8289327|75900000|75900000|560656|560656|737717|0|75900000|0|20170213|"Pagado"|"PPD"
2017-01-08|1145000|1145000|37940000|37940000|1263549|1263549|737717|0|37940000|0|20170208|"Pagado"|"PPD"
2017-01-08|67200|806400|3e+09|3e+09|4486991|4486991|737717|2719138|3e+09|0|20170215|"Pagado"|"PPD"
